"station_id","year","value"
"GOLD06",6,93.7956
"GOLD06",7,53.0174
"GOLD06",8,39.0935
"GOLD06",9,31.5091
"GOLD06",10,42.8482
"GOLD06",11,28.963
"GOLD06",12,85.1869
"GOLD06",13,27.8073
"GOLD06",14,75.2941
"GOLD06",15,21.9098
"GOLD06",16,92.3575
"GOLD06",17,58.2039
"GOLD06",18,33.5441
"GOLD06",19,44.1809
"GOLD06",20,21.6809
"GOLD06",21,46.6345
"GOLD06",22,25.61
"GOLD06",23,38.1577
"GOLD06",24,50.2636
"GOLD06",25,16.8026
"GOLD06",26,35.8275
"GOLD06",27,55.8749
"GOLD06",28,41.0563
"GOLD06",29,39.2731
"GOLD06",30,47.0261
"GOLD06",31,51.2633
"GOLD06",32,62.4658
"GOLD06",33,53.8418
"GOLD06",34,68.7114
"GOLD06",35,35.727
"GOLD06",36,93.4182
"GOLD06",37,44.3121
"GOLD06",38,29.9387
"GOLD06",39,26.8537
"GOLD06",40,63.9014
"GOLD06",41,56.9124
"GOLD06",42,52.2229
"GOLD06",43,28.2383
"GOLD06",44,33.2098
"GOLD06",45,40.7209
"GOLD06",46,43.0462
"GOLD06",47,31.3701
"GOLD06",48,42.3821
"GOLD06",49,46.94
"GOLD06",50,34.1596
"GOLD06",51,38.5289
"GOLD06",52,49.3792
"GOLD06",53,31.9109
"GOLD06",54,32.4765
"GOLD06",55,63.0105
"GOLD06",56,33.649
"GOLD06",57,51.3914
"GOLD06",58,41.0043
"GOLD06",59,34.965
"GOLD06",60,37.8996
"GOLD06",61,37.4199
"GOLD06",62,30.4632
"GOLD06",63,41.1383
"GOLD06",64,68.7034
"GOLD06",65,57.9446
"GOLD06",66,55.334
"GOLD06",67,27.3653
"GOLD06",68,37.4045
"GOLD06",69,42.3456
"GOLD06",70,49.6552
"GOLD06",71,41.2208
"GOLD06",72,28.9503
"GOLD06",73,33.7831
"GOLD06",74,51.3279
"GOLD06",75,41.0992
"GOLD06",76,50.3815
"GOLD06",77,42.7786
"GOLD06",78,64.4093
"GOLD06",79,45.0727
"GOLD06",80,48.6409
"GOLD06",81,39.709
"GOLD06",82,26.3704
"GOLD06",83,43.0258
"GOLD06",84,42.2481
"GOLD06",85,39.8164
"GOLD06",86,52.276
"GOLD06",87,110.8877
"GOLD06",88,27.8268
"GOLD06",89,26.4309
"GOLD06",90,44.9718
"GOLD06",91,31.3547
"GOLD06",92,37.6653
"GOLD06",93,34.3684
"GOLD06",94,53.2499
"GOLD06",95,61.4674
"GOLD06",96,44.3215
"GOLD06",97,90.2802
"GOLD06",98,26.1691
"GOLD06",99,34.2721
"GOLD06",100,41.8132
"GOLD06",101,39.3441
"GOLD06",102,54.6275
"GOLD06",103,28.1679
"GOLD06",104,20.2287
"GOLD06",105,61.3019
"GOLD06",106,35.232
"GOLD06",107,54.6609
"GOLD06",108,28.1147
"GOLD06",109,103.9178
"GOLD06",110,54.612
"GOLD06",111,58.9632
"GOLD06",112,52.9002
"GOLD06",113,36.2245
"GOLD06",114,59.5217
"GOLD06",115,49.1279
"GOLD06",116,77.2264
"GOLD06",117,60.559
"GOLD06",118,38.6243
"GOLD06",119,63.7727
"GOLD06",120,38.9685
"GOLD06",121,54.6213
"GOLD06",122,59.789
"GOLD06",123,31.9625
"GOLD06",124,36.1486
"GOLD06",125,33.7478
"GOLD06",126,25.741
"GOLD06",127,55.6719
"GOLD06",128,44.4717
"GOLD06",129,44.5365
"GOLD06",130,35.8967
"GOLD06",131,78.9141
"GOLD06",132,33.8407
"GOLD06",133,32.8189
"GOLD06",134,39.7733
"GOLD06",135,51.4487
"GOLD06",136,28.0462
"GOLD06",137,34.3693
"GOLD06",138,42.5408
"GOLD06",139,45.5661
"GOLD06",140,36.7782
"GOLD06",141,82.4466
"GOLD06",142,57.6525
"GOLD06",143,49.307
"GOLD06",144,41.7882
"GOLD06",145,30.8581
"GOLD06",146,35.9678
"GOLD06",147,30.5067
"GOLD06",148,44.7286
"GOLD06",149,50.0553
"GOLD06",150,27.4759
"GOLD06",151,45.0196
"GOLD06",152,57.1587
"GOLD06",153,33.7347
"GOLD06",154,42.3959
"GOLD06",155,25.7138
"GOLD06",156,54.6525
"GOLD06",157,48.9606
"GOLD06",158,40.699
"GOLD06",159,58.539
"GOLD06",160,42.7164
"GOLD06",161,44.8934
"GOLD06",162,47.4126
"GOLD06",163,33.4516
"GOLD06",164,31.6828
"GOLD06",165,37.8763
"GOLD06",166,70.1317
"GOLD06",167,25.9978
"GOLD06",168,44.3824
"GOLD06",169,49.5647
"GOLD06",170,40.7563
"GOLD06",171,56.3855
"GOLD06",172,34.0663
"GOLD06",173,26.9925
"GOLD06",174,52.9895
"GOLD06",175,61.3117
"GOLD06",176,40.6474
"GOLD06",177,87.4336
"GOLD06",178,43.3236
"GOLD06",179,40.6101
"GOLD06",180,41.9647
"GOLD06",181,35.3934
"GOLD06",182,45.5261
"GOLD06",183,33.1339
"GOLD06",184,57.0519
"GOLD06",185,60.9729
"GOLD06",186,30.3194
"GOLD06",187,43.2603
"GOLD06",188,38.7776
"GOLD06",189,44.0414
"GOLD06",190,80.4467
"GOLD06",191,45.7788
"GOLD06",192,70.4686
"GOLD06",193,30.1195
"GOLD06",194,37.0088
"GOLD06",195,35.0384
"GOLD06",196,34.3369
"GOLD06",197,53.1896
"GOLD06",198,48.986
"GOLD06",199,39.9988
"GOLD06",200,44.9798
"GOLD07",1,47.6563
"GOLD07",2,40.7221
"GOLD07",3,50.5807
"GOLD07",4,29.2403
"GOLD07",5,36.6749
"GOLD07",6,77.3836
"GOLD07",7,52.2238
"GOLD07",8,59.5592
"GOLD07",9,32.8
"GOLD07",10,62.0671
"GOLD07",11,42.666
"GOLD07",12,37.8911
"GOLD07",13,81.0342
"GOLD07",14,31.2331
"GOLD07",15,24.7204
"GOLD07",16,68.4814
"GOLD07",17,52.6599
"GOLD07",18,40.3681
"GOLD07",19,32.4537
"GOLD07",20,58.4794
"GOLD07",21,48.7448
"GOLD07",22,57.6721
"GOLD07",23,36.9268
"GOLD07",24,44.4715
"GOLD07",25,32.5823
"GOLD07",26,33.0473
"GOLD07",27,37.0554
"GOLD07",28,29.3511
"GOLD07",29,39.3266
"GOLD07",30,104.5493
"GOLD07",31,43.2893
"GOLD07",32,43.1204
"GOLD07",33,34.1866
"GOLD07",34,46.6818
"GOLD07",35,30.8313
"GOLD07",36,25.1119
"GOLD07",37,57.3037
"GOLD07",38,30.1118
"GOLD07",39,57.479
"GOLD07",40,67.0099
"GOLD07",41,40.8716
"GOLD07",42,28.3728
"GOLD07",43,51.3516
"GOLD07",44,86.1211
"GOLD07",45,79.2687
"GOLD07",46,28.3017
"GOLD07",47,45.3109
"GOLD07",48,50.9213
"GOLD07",49,28.4499
"GOLD07",50,29.3413
"GOLD07",51,29.3892
"GOLD07",52,85.8282
"GOLD07",53,45.0771
"GOLD07",54,27.7095
"GOLD07",55,30.8979
"GOLD07",56,40.396
"GOLD07",57,42.4607
"GOLD07",58,31.8607
"GOLD07",59,38.7335
"GOLD07",60,47.0226
"GOLD07",61,31.4729
"GOLD07",62,46.4296
"GOLD07",63,57.7205
"GOLD07",64,38.4063
"GOLD07",65,41.7986
"GOLD07",66,37.6026
"GOLD07",67,42.3641
"GOLD07",68,27.8375
"GOLD07",69,88.8662
"GOLD07",70,59.2908
"GOLD07",71,75.0799
"GOLD07",72,52.1903
"GOLD07",73,24.5986
"GOLD07",74,37.7849
"GOLD07",75,32.5048
"GOLD07",76,25.1402
"GOLD07",77,65.7742
"GOLD07",78,69.029
"GOLD07",79,49.7972
"GOLD07",80,49.211
"GOLD07",81,34.247
"GOLD07",82,44.761
"GOLD07",83,75.957
"GOLD07",84,42.8315
"GOLD07",85,64.304
"GOLD07",86,34.4527
"GOLD07",87,81.8884
"GOLD07",88,63.3206
"GOLD07",89,33.379
"GOLD07",90,97.7101
"GOLD07",91,57.5088
"GOLD07",92,30.5905
"GOLD07",93,50.9528
"GOLD07",94,30.4727
"GOLD07",95,66.1391
"GOLD07",96,67.5905
"GOLD07",97,65.2792
"GOLD07",98,19.5303
"GOLD07",99,59.2924
"GOLD07",100,47.485
"GOLD07",101,63.983
"GOLD07",102,39.5166
"GOLD07",103,48.0477
"GOLD07",104,39.8239
"GOLD07",105,40.3784
"GOLD07",106,77.3497
"GOLD07",107,26.9398
"GOLD07",108,24.726
"GOLD07",109,46.3819
"GOLD07",110,39.1913
"GOLD07",111,37.0075
"GOLD07",112,28.2849
"GOLD07",113,36.4738
"GOLD07",114,71.7513
"GOLD07",115,40.6431
"GOLD07",116,23.0411
"GOLD07",117,31.8707
"GOLD07",118,35.4768
"GOLD07",119,53.5249
"GOLD07",120,45.8385
"GOLD07",121,36.657
"GOLD07",122,62.4439
"GOLD07",123,31.7469
"GOLD07",124,51.2322
"GOLD07",125,23.2205
"GOLD07",126,103.8951
"GOLD07",127,54.5875
"GOLD07",128,91.4201
"GOLD07",129,61.3614
"GOLD07",130,41.6386
"GOLD07",131,58.4544
"GOLD07",132,49.1502
"GOLD07",133,61.0624
"GOLD07",134,28.8152
"GOLD07",135,37.4466
"GOLD07",136,41.9416
"GOLD07",137,43.8751
"GOLD07",138,58.4281
"GOLD07",139,93.2151
"GOLD07",140,37.8744
"GOLD07",141,41.5326
"GOLD07",142,49.5779
"GOLD07",143,40.7659
"GOLD07",144,39.7932
"GOLD07",145,41.2435
"GOLD07",146,42.346
"GOLD07",147,32.7443
"GOLD07",148,35.9492
"GOLD07",149,26.5369
"GOLD07",150,36.1394
"GOLD07",151,30.5954
"GOLD07",152,41.2813
"GOLD07",153,27.6005
"GOLD07",154,49.046
"GOLD07",155,36.9838
"GOLD07",156,60.0669
"GOLD07",157,56.1829
"GOLD07",158,29.96
"GOLD07",159,32.4091
"GOLD07",160,78.9121
"GOLD07",161,33.6624
"GOLD07",162,65.3492
"GOLD07",163,77.1892
"GOLD07",164,42.0464
"GOLD07",165,64.852
"GOLD07",166,38.6907
"GOLD07",167,25.8692
"GOLD07",168,59.4963
"GOLD07",169,51.8456
"GOLD07",170,39.3181
"GOLD07",171,73.9723
"GOLD07",172,32.2647
"GOLD07",173,35.8929
"GOLD07",174,34.913
"GOLD07",175,64.9285
"GOLD07",176,26.3885
"GOLD07",177,90.6322
"GOLD07",178,22.9715
"GOLD07",179,53.4241
"GOLD07",180,95.2422
"GOLD07",181,53.912
"GOLD07",182,46.3418
"GOLD07",183,57.4963
"GOLD07",184,36.0954
"GOLD07",185,31.3649
"GOLD07",186,42.2047
"GOLD07",187,82.2268
"GOLD07",188,40.423
"GOLD07",189,58.788
"GOLD07",190,43.65
"GOLD07",191,41.5515
"GOLD07",192,55.3801
"GOLD07",193,45.8902
"GOLD07",194,48.2249
"GOLD07",195,58.8781
"GOLD07",196,47.5921
"GOLD07",197,63.5592
"GOLD07",198,24.5306
"GOLD07",199,52.1581
"GOLD07",200,41.6412
"GOLD08",1,49.5131
"GOLD08",2,37.4189
"GOLD08",3,40.5103
"GOLD08",4,53.723
"GOLD08",5,36.8672
"GOLD08",6,32.4136
"GOLD08",7,34.4793
"GOLD08",8,33.9014
"GOLD08",9,36.0251
"GOLD08",10,37.1419
"GOLD08",11,41.2085
"GOLD08",12,38.0228
"GOLD08",13,66.2626
"GOLD08",14,35.4217
"GOLD08",15,50.6066
"GOLD08",16,71.6738
"GOLD08",17,80.4351
"GOLD08",18,155.6111
"GOLD08",19,44.2605
"GOLD08",20,88.6029
"GOLD08",21,27.3794
"GOLD08",22,38.2919
"GOLD08",23,42.5611
"GOLD08",24,36.1462
"GOLD08",25,37.7934
"GOLD08",26,50.561
"GOLD08",27,62.3995
"GOLD08",28,44.7299
"GOLD08",29,34.5063
"GOLD08",30,54.5205
"GOLD08",31,41.4049
"GOLD08",32,34.4593
"GOLD08",33,42.8823
"GOLD08",34,62.0172
"GOLD08",35,109.8901
"GOLD08",36,34.9901
"GOLD08",37,108.0371
"GOLD08",38,29.6557
"GOLD08",39,35.5139
"GOLD08",40,42.0781
"GOLD08",41,39.0977
"GOLD08",42,86.5734
"GOLD08",43,33.8587
"GOLD08",44,32.7032
"GOLD08",45,42.4088
"GOLD08",46,31.7741
"GOLD08",47,43.68
"GOLD08",48,29.3104
"GOLD08",49,48.1286
"GOLD08",50,42.1882
"GOLD08",51,53.9946
"GOLD08",52,56.4811
"GOLD08",53,30.0551
"GOLD08",54,41.1887
"GOLD08",55,38.91
"GOLD08",56,58.3629
"GOLD08",57,43.7735
"GOLD08",58,60.7153
"GOLD08",59,28.4557
"GOLD08",60,53.3314
"GOLD08",61,31.8077
"GOLD08",62,116.1804
"GOLD08",63,36.7029
"GOLD08",64,65.18
"GOLD08",65,44.8898
"GOLD08",66,87.6079
"GOLD08",67,85.0132
"GOLD08",68,40.1997
"GOLD08",69,42.6689
"GOLD08",70,37.6291
"GOLD08",71,27.4171
"GOLD08",72,34.7837
"GOLD08",73,35.2652
"GOLD08",74,51.0393
"GOLD08",75,42.5863
"GOLD08",76,57.7404
"GOLD08",77,22.5117
"GOLD08",78,59.7341
"GOLD08",79,96.7645
"GOLD08",80,60.1213
"GOLD08",81,49.0693
"GOLD08",82,36.4344
"GOLD08",83,35.2717
"GOLD08",84,54.7491
"GOLD08",85,40.7377
"GOLD08",86,46.5761
"GOLD08",87,41.1647
"GOLD08",88,32.0054
"GOLD08",89,51.6494
"GOLD08",90,49.0447
"GOLD08",91,34.5588
"GOLD08",92,50.6946
"GOLD08",93,84.6557
"GOLD08",94,44.2573
"GOLD08",95,35.382
"GOLD08",96,61.532
"GOLD08",97,50.8402
"GOLD08",98,38.544
"GOLD08",99,78.4455
"GOLD08",100,59.9631
"GOLD08",101,25.387
"GOLD08",102,57.97
"GOLD08",103,36.2999
"GOLD08",104,63.6253
"GOLD08",105,47.9161
"GOLD08",106,53.6183
"GOLD08",107,51.8949
"GOLD08",108,62.2929
"GOLD08",109,59.9423
"GOLD08",110,58.5208
"GOLD08",111,70.6239
"GOLD08",112,35.7118
"GOLD08",113,71.9562
"GOLD08",114,50.1087
"GOLD08",115,49.5809
"GOLD08",116,46.8812
"GOLD08",117,73.1357
"GOLD08",118,29.8289
"GOLD08",119,41.0524
"GOLD08",120,46.6342
"GOLD08",121,70.5625
"GOLD08",122,51.318
"GOLD08",123,27.5657
"GOLD08",124,97.5048
"GOLD08",125,54.0729
"GOLD08",126,33.777
"GOLD08",127,36.7324
"GOLD08",128,40.0535
"GOLD08",129,36.9392
"GOLD08",130,50.5825
"GOLD08",131,31.4997
"GOLD08",132,54.351
"GOLD08",133,63.8068
"GOLD08",134,51.0258
"GOLD08",135,61.7828
"GOLD08",136,63.2324
"GOLD08",137,52.5026
"GOLD08",138,65.0295
"GOLD08",139,40.5487
"GOLD08",140,26.9902
"GOLD08",141,41.0142
"GOLD08",142,64.4537
"GOLD08",143,22.2887
"GOLD08",144,52.8861
"GOLD08",145,85.0499
"GOLD08",146,34.5418
"GOLD08",147,76.8745
"GOLD08",148,47.0862
"GOLD08",149,37.4583
"GOLD08",150,38.9818
"GOLD08",151,37.5897
"GOLD08",152,60.2314
"GOLD08",153,28.6439
"GOLD08",154,35.3656
"GOLD08",155,39.6536
"GOLD08",156,54.6579
"GOLD08",157,48.4189
"GOLD08",158,44.4561
"GOLD08",159,36.8917
"GOLD08",160,51.8361
"GOLD08",161,31.9596
"GOLD08",162,58.6284
"GOLD08",163,59.2448
"GOLD08",164,45.3397
"GOLD08",165,48.896
"GOLD08",166,60.0546
"GOLD08",167,56.9707
"GOLD08",168,35.3309
"GOLD08",169,65.5305
"GOLD08",170,33.5343
"GOLD08",171,25.1563
"GOLD08",172,109.181
"GOLD08",173,47.2804
"GOLD08",174,42.8858
"GOLD08",175,30.7813
"GOLD08",176,54.0241
"GOLD08",177,43.4233
"GOLD08",178,34.9718
"GOLD08",179,33.1013
"GOLD08",180,37.8037
"GOLD08",181,61.301
"GOLD08",182,34.7599
"GOLD08",183,36.4481
"GOLD08",184,39.7349
"GOLD08",185,45.2013
"GOLD08",186,59.0939
"GOLD08",187,56.7246
"GOLD08",188,35.5816
"GOLD08",189,38.6838
"GOLD08",190,42.2968
"GOLD08",191,51.203
"GOLD08",192,58.0489
"GOLD08",193,55.3489
"GOLD08",194,53.3868
"GOLD08",195,38.2625
"GOLD08",196,24.4827
"GOLD08",197,72.9572
"GOLD08",198,53.6631
"GOLD08",199,44.3547
"GOLD08",200,24.7705
"GOLD09",1,46.3883
"GOLD09",2,51.9166
"GOLD09",3,37.5505
"GOLD09",4,85.8385
"GOLD09",5,67.2805
"GOLD09",6,60.1494
"GOLD09",7,25.1083
"GOLD09",8,31.7937
"GOLD09",9,43.099
"GOLD09",10,40.2348
"GOLD09",11,42.0131
"GOLD09",12,58.9602
"GOLD09",13,53.6891
"GOLD09",14,22.4052
"GOLD09",15,101.7314
"GOLD09",16,48.1685
"GOLD09",17,61.2216
"GOLD09",18,23.8191
"GOLD09",19,44.5436
"GOLD09",20,44.6387
"GOLD09",21,59.8502
"GOLD09",22,37.0565
"GOLD09",23,81.4224
"GOLD09",24,48.4865
"GOLD09",25,44.0017
"GOLD09",26,48.2711
"GOLD09",27,47.4956
"GOLD09",28,60.1844
"GOLD09",29,50.3732
"GOLD09",30,37.5269
"GOLD09",31,41.0168
"GOLD09",32,40.4062
"GOLD09",33,46.2973
"GOLD09",34,109.449
"GOLD09",35,55.7619
"GOLD09",36,58.3425
"GOLD09",37,37.1427
"GOLD09",38,34.4233
"GOLD09",39,41.2772
"GOLD09",40,54.4638
"GOLD09",41,104.4311
"GOLD09",42,44.3516
"GOLD09",43,38.6248
"GOLD09",44,52.4441
"GOLD09",45,28.4059
"GOLD09",46,32.3998
"GOLD09",47,30.499
"GOLD09",48,24.5499
"GOLD09",49,40.5538
"GOLD09",50,31.0839
"GOLD09",51,110.8593
"GOLD09",52,37.6376
"GOLD09",53,26.7021
"GOLD09",54,31.3258
"GOLD09",55,40.306
"GOLD09",56,83.264
"GOLD09",57,29.8331
"GOLD09",58,39.0336
"GOLD09",59,55.866
"GOLD09",60,43.1704
"GOLD09",61,26.0356
"GOLD09",62,35.812
"GOLD09",63,37.2428
"GOLD09",64,35.6632
"GOLD09",65,88.6372
"GOLD09",66,47.3437
"GOLD09",67,49.8566
"GOLD09",68,50.9018
"GOLD09",69,42.296
"GOLD09",70,64.2633
"GOLD09",71,45.5054
"GOLD09",72,35.4102
"GOLD09",73,84.8171
"GOLD09",74,59.8342
"GOLD09",75,61.1146
"GOLD09",76,29.3719
"GOLD09",77,54.0525
"GOLD09",78,49.0277
"GOLD09",79,76.4239
"GOLD09",80,47.099
"GOLD09",81,26.8415
"GOLD09",82,42.0141
"GOLD09",83,52.3965
"GOLD09",84,52.5727
"GOLD09",85,36.0587
"GOLD09",86,60.4225
"GOLD09",87,67.3604
"GOLD09",88,46.0218
"GOLD09",89,47.255
"GOLD09",90,61.3631
"GOLD09",91,30.7665
"GOLD09",92,52.6093
"GOLD09",93,25.606
"GOLD09",94,37.2687
"GOLD09",95,43.2311
"GOLD09",96,57.6508
"GOLD09",97,36.167
"GOLD09",98,57.0518
"GOLD09",99,47.6065
"GOLD09",100,36.8828
"GOLD09",101,52.0497
"GOLD09",102,54.7018
"GOLD09",103,46.546
"GOLD09",104,25.7549
"GOLD09",105,55.842
"GOLD09",106,46.3247
"GOLD09",107,41.5922
"GOLD09",108,47.8931
"GOLD09",109,29.7487
"GOLD09",110,46.0234
"GOLD09",111,22.3084
"GOLD09",112,24.8513
"GOLD09",113,32.4496
"GOLD09",114,39.3662
"GOLD09",115,48.0964
"GOLD09",116,32.7614
"GOLD09",117,121.5875
"GOLD09",118,31.545
"GOLD09",119,40.6003
"GOLD09",120,44.4809
"GOLD09",121,76.6795
"GOLD09",122,50.6149
"GOLD09",123,77.7686
"GOLD09",124,37.4201
"GOLD09",125,41.5051
"GOLD09",126,34.8241
"GOLD09",127,28.7256
"GOLD09",128,21.5527
"GOLD09",129,22.3975
"GOLD09",130,45.3193
"GOLD09",131,47.3144
"GOLD09",132,57.1893
"GOLD09",133,48.7409
"GOLD09",134,42.488
"GOLD09",135,64.619
"GOLD09",136,38.0245
"GOLD09",137,46.0754
"GOLD09",138,60.6181
"GOLD09",139,64.828
"GOLD09",140,25.9186
"GOLD09",141,38.6551
"GOLD09",142,40.1416
"GOLD09",143,40.9753
"GOLD09",144,40.0957
"GOLD09",145,60.1646
"GOLD09",146,44.6009
"GOLD09",147,56.4428
"GOLD09",148,67.3
"GOLD09",149,35.4913
"GOLD09",150,37.2902
"GOLD09",151,40.6425
"GOLD09",152,54.1377
"GOLD09",153,31.7009
"GOLD09",154,55.7792
"GOLD09",155,43.0997
"GOLD09",156,44.4343
"GOLD09",157,46.8314
"GOLD09",158,41.451
"GOLD09",159,54.5321
"GOLD09",160,56.9539
"GOLD09",161,31.7553
"GOLD09",162,43.8987
"GOLD09",163,44.5743
"GOLD09",164,26.3054
"GOLD09",165,31.3982
"GOLD09",166,26.1736
"GOLD09",167,79.0722
"GOLD09",168,40.7981
"GOLD09",169,36.0081
"GOLD09",170,43.4095
"GOLD09",171,58.2373
"GOLD09",172,62.5348
"GOLD09",173,100.1763
"GOLD09",174,33.0306
"GOLD09",175,63.3339
"GOLD09",176,50.2186
"GOLD09",177,68.5192
"GOLD09",178,47.4672
"GOLD09",179,41.4815
"GOLD09",180,33.03
"GOLD09",181,53.9949
"GOLD09",182,76.2157
"GOLD09",183,36.4917
"GOLD09",184,39.8207
"GOLD09",185,46.7264
"GOLD09",186,26.9892
"GOLD09",187,30.8247
"GOLD09",188,28.7423
"GOLD09",189,38.3266
"GOLD09",190,41.3276
"GOLD09",191,48.7534
"GOLD09",192,66.4771
"GOLD09",193,62.6574
"GOLD09",194,54.8416
"GOLD09",195,69.7887
"GOLD09",196,40.5512
"GOLD09",197,45.4194
"GOLD09",198,26.6826
"GOLD09",199,44.6911
"GOLD09",200,32.563
"GOLD10",1,50.0066
"GOLD10",2,40.9863
"GOLD10",3,44.1263
"GOLD10",4,38.5126
"GOLD10",5,37.7108
"GOLD10",6,36.0024
"GOLD10",7,45.532
"GOLD10",8,48.0988
"GOLD10",9,60.6781
"GOLD10",10,31.8801
"GOLD10",11,42.279
"GOLD10",12,28.1083
"GOLD10",13,39.2504
"GOLD10",14,33.6375
"GOLD10",15,70.9448
"GOLD10",16,36.5647
"GOLD10",17,68.6654
"GOLD10",18,51.742
"GOLD10",19,42.3161
"GOLD10",20,32.29
"GOLD10",21,58.7203
"GOLD10",22,28.5919
"GOLD10",23,46.3835
"GOLD10",24,48.7988
"GOLD10",25,43.9625
"GOLD10",26,25.5563
"GOLD10",27,53.4297
"GOLD10",28,63.5055
"GOLD10",29,43.0724
"GOLD10",30,40.7789
"GOLD10",31,53.7138
"GOLD10",32,42.051
"GOLD10",33,41.1867
"GOLD10",34,52.0007
"GOLD10",35,36.2324
"GOLD10",36,42.4909
"GOLD10",37,46.9903
"GOLD10",38,41.4768
"GOLD10",39,31.1816
"GOLD10",40,41.5551
"GOLD10",41,84.3855
"GOLD10",42,38.0607
"GOLD10",43,43.99
"GOLD10",44,39.4219
"GOLD10",45,38.1861
"GOLD10",46,50.3045
"GOLD10",47,37.0178
"GOLD10",48,35.5778
"GOLD10",49,62.7042
"GOLD10",50,53.8093
"GOLD10",51,41.6282
"GOLD10",52,91.8531
"GOLD10",53,55.9406
"GOLD10",54,80.6898
"GOLD10",55,66.2932
"GOLD10",56,43.3241
"GOLD10",57,64.4051
"GOLD10",58,28.4751
"GOLD10",59,33.7908
"GOLD10",60,35.7066
"GOLD10",61,28.4274
"GOLD10",62,32.583
"GOLD10",63,46.6543
"GOLD10",64,36.0439
"GOLD10",65,42.0139
"GOLD10",66,61.7284
"GOLD10",67,50.9973
"GOLD10",68,40.486
"GOLD10",69,80.9874
"GOLD10",70,55.1269
"GOLD10",71,48.5754
"GOLD10",72,42.9704
"GOLD10",73,38.6647
"GOLD10",74,59.4015
"GOLD10",75,73.7763
"GOLD10",76,66.1779
"GOLD10",77,47.3356
"GOLD10",78,60.2142
"GOLD10",79,45.8448
"GOLD10",80,41.1463
"GOLD10",81,45.716
"GOLD10",82,90.5248
"GOLD10",83,64.2879
"GOLD10",84,71.8757
"GOLD10",85,57.7849
"GOLD10",86,38.268
"GOLD10",87,34.0613
"GOLD10",88,34.5411
"GOLD10",89,30.2514
"GOLD10",90,90.7892
"GOLD10",91,42.992
"GOLD10",92,41.4823
"GOLD10",93,26.08
"GOLD10",94,55.0435
"GOLD10",95,102.9288
"GOLD10",96,37.7928
"GOLD10",97,31.3937
"GOLD10",98,40.8661
"GOLD10",99,69.1471
"GOLD10",100,40.929
"GOLD10",101,73.4862
"GOLD10",102,36.8816
"GOLD10",103,26.5155
"GOLD10",104,31.3844
"GOLD10",105,30.4622
"GOLD10",106,46.8166
"GOLD10",107,39.937
"GOLD10",108,41.9515
"GOLD10",109,82.1485
"GOLD10",110,47.6353
"GOLD10",111,52.8162
"GOLD10",112,34.8253
"GOLD10",113,84.3224
"GOLD10",114,31.4679
"GOLD10",115,53.5262
"GOLD10",116,44.2151
"GOLD10",117,66.6234
"GOLD10",118,76.5928
"GOLD10",119,49.2849
"GOLD10",120,29.5398
"GOLD10",121,47.9345
"GOLD10",122,38.5297
"GOLD10",123,44.8288
"GOLD10",124,48.951
"GOLD10",125,37.6694
"GOLD10",126,83.9388
"GOLD10",127,50.0516
"GOLD10",128,46.3642
"GOLD10",129,70.1762
"GOLD10",130,34.82
"GOLD10",131,69.0703
"GOLD10",132,35.6127
"GOLD10",133,40.9638
"GOLD10",134,40.097
"GOLD10",135,108.5909
"GOLD10",136,26.1458
"GOLD10",137,43.6819
"GOLD10",138,44.158
"GOLD10",139,33.07
"GOLD10",140,33.1255
"GOLD10",141,40.8514
"GOLD10",142,56.7322
"GOLD10",143,49.9371
"GOLD10",144,40.3388
"GOLD10",145,99.7488
"GOLD10",146,41.3704
"GOLD10",147,61.0956
"GOLD10",148,37.0284
"GOLD10",149,98.6334
"GOLD10",150,38.4927
"GOLD10",151,53.7121
"GOLD10",152,30.0981
"GOLD10",153,58.1248
"GOLD10",154,64.2855
"GOLD10",155,54.0789
"GOLD10",156,52.5659
"GOLD10",157,27.3761
"GOLD10",158,49.4602
"GOLD10",159,27.1689
"GOLD10",160,30.9634
"GOLD10",161,53.8681
"GOLD10",162,63.3996
"GOLD10",163,22.9996
"GOLD10",164,71.3777
"GOLD10",165,86.8486
"GOLD10",166,44.811
"GOLD10",167,49.6232
"GOLD10",168,27.2922
"GOLD10",169,81.1817
"GOLD10",170,33.9435
"GOLD10",171,33.4148
"GOLD10",172,39.1315
"GOLD10",173,58.7652
"GOLD10",174,54.5405
"GOLD10",175,43.9805
"GOLD10",176,48.3574
"GOLD10",177,30.4008
"GOLD10",178,51.613
"GOLD10",179,59.0545
"GOLD10",180,44.446
"GOLD10",181,60.6357
"GOLD10",182,59.9932
"GOLD10",183,43.6333
"GOLD10",184,27.7187
"GOLD10",185,43.8984
"GOLD10",186,34.1569
"GOLD10",187,45.575
"GOLD10",188,36.9021
"GOLD10",189,43.9909
"GOLD10",190,83.1453
"GOLD10",191,63.7796
"GOLD10",192,31.9073
"GOLD10",193,57.6249
"GOLD10",194,34.5927
"GOLD10",195,38.5681
"GOLD10",196,48.6356
"GOLD10",197,41.1733
"GOLD10",198,75.4841
"GOLD10",199,66.633
"GOLD10",200,53.4334
"GOLD11",1,36.916
"GOLD11",2,50.6387
"GOLD11",3,54.6759
"GOLD11",4,36.9625
"GOLD11",5,36.9193
"GOLD11",6,62.8552
"GOLD11",7,38.4029
"GOLD11",8,30.229
"GOLD11",9,31.0991
"GOLD11",10,52.4053
"GOLD11",11,30.8496
